title,price,link
Acer Nitro V 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"₹81,490",https://www.flipkart.com/acer-nitro-v-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5050-anv15-52-gaming-laptop/p/itm5275d4567d04c?pid=COMHF8KZGUMD7GHG&lid=LSTCOMHF8KZGUMD7GHGBONZPK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=28b1d244-e5a1-44c5-8cb4-38a5015c52f5.COMHF8KZGUMD7GHG.SEARCH&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ132WS | ...,"₹37,990",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj132ws-e1504fa-nj521ws-thin-light-laptop/p/itm657eb80ea799a?pid=COMH9499JNGDGTZ5&lid=LSTCOMH9499JNGDGTZ5WJGUDN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=fc3f6a77-b6e5-4731-a411-0f82a26290d3.COMH9499JNGDGTZ5.SEARCH&ppt=None&ppn=None&ssid=u5hlqtj48w0000001773084071653&qH=312f91285e048e09&ov_redirect=true
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,"₹49,990",https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme7b254581c42e?pid=COMHAUZW4MMNNCGT&lid=LSTCOMHAUZW4MMNNCGTEVATRK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=en_llrvDujbksn3C8hbsFQ0yqJNrv963aTjdA48hb7QoPvB96LHjChG8fCAhCzgNIQY7l7rrrqzQ9vop1cxSs4eNGVkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222...,"₹55,990",https://www.flipkart.com/asus-expertbook-p1-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s72222ws-laptop/p/itm729cd00980e6a?pid=COMHGYAFCZG8YRYS&lid=LSTCOMHGYAFCZG8YRYSWDI8LO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=en_llrvDujbksn3C8hbsFQ0yqJNrv963aTjdA48hb7QoPvdY010rPYHd28cLyD9gwgg0FcBH4rr6G13cFR4XiQkX_cUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
Ultimus APEX BOLD N Intel Pentium Quad Core N4200 - (8 GB/256 GB SSD/Windows 11 Home) NU14U9INC54LS-MS...,"₹18,990",https://www.flipkart.com/ultimus-apex-bold-n-intel-pentium-quad-core-n4200-8-gb-256-gb-ssd-windows-11-home-nu14u9inc54ls-ms-thin-light-laptop/p/itm1e77bb454cd56?pid=COMHJV4XCMCGUGHV&lid=LSTCOMHJV4XCMCGUGHVWENG8U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=Search&iid=28b1d244-e5a1-44c5-8cb4-38a5015c52f5.COMHJV4XCMCGUGHV.SEARCH&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
ASUS Chromebook CX1 Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CX1500FKA-E800...,"₹14,990",https://www.flipkart.com/asus-chromebook-cx1-intel-celeron-dual-core-n4500-8-gb-64-gb-emmc-storage-chrome-os-cx1500fka-e80077/p/itmc3a427ff85ecc?pid=COMH96FBYAZVGHST&lid=LSTCOMH96FBYAZVGHSTRBQWWM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=28b1d244-e5a1-44c5-8cb4-38a5015c52f5.COMH96FBYAZVGHST.SEARCH&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"₹42,990",https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm7e8388959b785?pid=COMHD99W94EPN2H2&lid=LSTCOMHD99W94EPN2H2YGXX3B&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=28b1d244-e5a1-44c5-8cb4-38a5015c52f5.COMHD99W94EPN2H2.SEARCH&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
"ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic*, AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB ...","₹37,990",https://www.flipkart.com/asus-vivobook-go-15-2025-office-2024-m365-basic-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-bq2523ws-thin-light-laptop/p/itm313aa4209e563?pid=COMHCQ5EGANGZ3NN&lid=LSTCOMHCQ5EGANGZ3NNE2UYYT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=28b1d244-e5a1-44c5-8cb4-38a5015c52f5.COMHCQ5EGANGZ3NN.SEARCH&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS...,"₹43,990",https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71074ws-thin-light-laptop/p/itmf84b442d31b6b?pid=COMH8Z2QENXVKHGX&lid=LSTCOMH8Z2QENXVKHGXT2JJBZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=en_llrvDujbksn3C8hbsFQ0yqJNrv963aTjdA48hb7QoPv_5Ynx7uB3DPqWNx3XNsvoiEkt9NjOMvtPoytLJ8QjUeI7uWi7bi3WLqk6JF-UYDE%3D&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind...,"₹70,800",https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=en_llrvDujbksn3C8hbsFQ0yqJNrv963aTjdA48hb7QoPuVTAMOPMU0ce5vsMwVSLKGOYPBgHkIWK98lFmD7errFX2jGuDLx_cmoBdxLHagfOw%3D&ppt=sp&ppn=sp&ssid=rpn4rftznk0000001773084080396&qH=312f91285e048e09&ov_redirect=true
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/128 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹22,744",https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-128-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZGGGWQC4W&lid=LSTCOMH7NCZGGGWQC4WBAKKIQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_49&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMH7NCZGGGWQC4W.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
HP 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0576TU / 15-fd0467TU Thin...,"₹57,490",https://www.flipkart.com/hp-15-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-15-fd0576tu-15-fd0467tu-thin-light-laptop/p/itm3d552029526ba?pid=COMH8QXWHJRQKR6P&lid=LSTCOMH8QXWHJRQKR6PW3FWJH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_50&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMH8QXWHJRQKR6P.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,"₹15,942",https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154-cx1405cka-s60342/p/itm076cdd51ac69a?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=en__jv_gqvxoNwRa7reHIQ9ZjGIhkodav0nkBavCBLCNrzVDjXaL7IPAj3lMTzSfmuoF0bMyfeRerh2X03mbysIxTRKtQQVWB8eNWYNLe7VuyQ%3D&ppt=None&ppn=None&ssid=u5hlqtj48w0000001773084071653&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,"₹49,790",https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_51&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2ly8JdItOfYjJVID-SvbolvDWfvoji5Qb3CdidnsAAcuOk4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ...,"₹38,990",https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-p1403cva-s60343ws-thin-light-laptop/p/itm275e21a6deac0?pid=COMH8Z2QRWQQZTCJ&lid=LSTCOMH8Z2QRWQQZTCJ7QVQUG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_52&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2ly4fSU5CyIa3XDLyZwQC8LIGoOC0fLm5aXQa_ExNPzNRIQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (16 GB/512 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,"₹39,990",https://www.flipkart.com/hp-15-2025-amd-ryzen-3-quad-core-7320u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmb73d8938f21b4?pid=COMHFAGTXRQNHEAG&lid=LSTCOMHFAGTXRQNHEAGJTKOVZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHFAGTXRQNHEAG.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
DELL Inspiron 15 MSO'24 Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) 15 DC15250 Thi...,"₹68,940",https://www.flipkart.com/dell-inspiron-15-mso-24-intel-core-i5-13th-gen-1334u-16-gb-1-tb-ssd-windows-11-home-dc15250-thin-light-laptop/p/itm2f6e458597bec?pid=COMHCTVGYWUCYSHA&lid=LSTCOMHCTVGYWUCYSHA2GJ3CU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_54&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHCTVGYWUCYSHA.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
HP 255 R G10 AMD Ryzen 5 Hexa Core AMD Ryzen 5 7535U Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) 255...,"₹44,505",https://www.flipkart.com/hp-255-r-g10-amd-ryzen-5-hexa-core-7535u-8-gb-512-gb-ssd-windows-11-home-business-laptop/p/itmfbb6f5232de2f?pid=COMHJGXFZE5GEWET&lid=LSTCOMHJGXFZE5GEWETHNTM11&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_55&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHJGXFZE5GEWET.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,"₹17,990",https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868/p/itm4dc67999fe3de?pid=COMGSYYSHRSUEGMG&lid=LSTCOMGSYYSHRSUEGMGMC9HLZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_56&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMGSYYSHRSUEGMG.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,"₹15,942",https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154-cx1405cka-s60342/p/itm076cdd51ac69a?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lyQesJ1oJmYrXmocw6glkaEb7qht5bmh0X-rWvJ2bNIpkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Lenovo LOQ Essential Intel Core i7 12650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹80,990",https://www.flipkart.com/lenovo-loq-essential-intel-core-i7-12650hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15iax9e-gaming-laptop/p/itmd07e54ebaf097?pid=COMHGEQVUDH5RKJH&lid=LSTCOMHGEQVUDH5RKJH61KR61&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_58&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lyYWBU0qgkOiqx2-rSWWuKlRxp07jtufOQ2C4oiRaehYZe-z4QeXgTJhz6ZDqqUM18%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
"ASUS Vivobook 15 (2025) (i5 14th Gen) with MSO 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U...","₹56,258",https://www.flipkart.com/asus-vivobook-15-2025-i5-14th-gen-mso-2024-m365-basic-backlit-keyboard-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-nj2864ws-x1504vap-bq542ws-x1504vap-bq1542ws-thin-light-laptop/p/itmdcd6c59b37b94?pid=COMHDG7C2U4CAHFC&lid=LSTCOMHDG7C2U4CAHFC5VSNOJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_59&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHDG7C2U4CAHFC.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq3149TU / 14s-dq3141TU Thin ...,"₹34,990",https://www.flipkart.com/hp-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-14s-dq3149tu-14s-dq3141tu-thin-light-laptop/p/itmc22c90e8c0882?pid=COMHDNV8HQQJSHFH&lid=LSTCOMHDNV8HQQJSHFHWUZI4P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_60&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHDNV8HQQJSHFH.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Acer Aspire 3 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,"₹36,990",https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CRXD62EPK&lid=LSTCOMH4B6CRXD62EPK3NX1OA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=fc3f6a77-b6e5-4731-a411-0f82a26290d3.COMH4B6CRXD62EPK.SEARCH&ppt=None&ppn=None&ssid=u5hlqtj48w0000001773084071653&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹43,990",https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_61&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lw0NnsfcJzuz0giIC4k67EaytmgAA-hN66mrwb0lnxcqUhz9c-MSIoFe8xMxkfU6dM%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹90,990",https://www.flipkart.com/lenovo-loq-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15irx9-gaming-laptop/p/itm975f0ea246a0e?pid=COMHYXV9DUMPQSZA&lid=LSTCOMHYXV9DUMPQSZA1UUBRE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_62&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lxOVNAnyhXHvPxKpgMNvNdNiJKdNHT3BsGjtsqd-E5OS9T29QNQVU4kmpt6AERHFAg%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Samsung Galaxy Book5 AI Metal Intel Core Ultra 5 225U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,"₹79,530",https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_63&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHE4ATPCZ9FXRP.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) A324-53 Thin and Light L...,"₹54,990",https://www.flipkart.com/acer-aspire-3-intel-core-i5-13th-gen-1334u-16-gb-1-tb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CEFXJ5UXU&lid=LSTCOMH4B6CEFXJ5UXURWNIQP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_64&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMH4B6CEFXJ5UXU.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,"₹69,990",https://www.flipkart.com/hp-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-15-fr0046tu-thin-light-laptop/p/itmc255f42578e1e?pid=COMHDFUWWFF77NQC&lid=LSTCOMHDFUWWFF77NQCREKA4R&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_65&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHDFUWWFF77NQC.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,"₹89,990",https://www.flipkart.com/lenovo-yoga-7-wuxga-oled-intel-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-14irl8-2-1-laptop/p/itm3cf756c3e7c1e?pid=COMGSVFEHHH2FHVY&lid=LSTCOMGSVFEHHH2FHVYGY7SNC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_66&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMGSVFEHHH2FHVY.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,"₹49,990",https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i5-14th-gen-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme7b254581c42e?pid=COMHAUZW4MMNNCGT&lid=LSTCOMHAUZW4MMNNCGTEVATRK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_67&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lxzitaBsMQbysNcmfkIooLq7l7rrrqzQ9vop1cxSs4eNGVkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222...,"₹55,990",https://www.flipkart.com/asus-expertbook-p1-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s72222ws-laptop/p/itm729cd00980e6a?pid=COMHGYAFCZG8YRYS&lid=LSTCOMHGYAFCZG8YRYSWDI8LO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_68&otracker=search&otracker1=search&fm=Search&iid=en_z4HbTHZ387X2CcFWIpm5SPNKgBQ11ugdTetyYjIR2lzot3-uCtIw0CFttsVrbFl70FcBH4rr6G13cFR4XiQkX_cUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
"Acer Swift Neo OLED with Backlit Keyboard, Intel Core Ultra 7 155U - (16 GB/512 GB SSD/Windows 11 Home...","₹58,990",https://www.flipkart.com/acer-swift-neo-oled-backlit-keyboard-intel-core-ultra-7-155u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm84801184d63e1?pid=COMHDZRBCFZZGBWR&lid=LSTCOMHDZRBCFZZGBWRRHFLX5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_69&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHDZRBCFZZGBWR.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
Acer Swift Neo OLED AI PC Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) UN.35GSI.007 Thin...,"₹55,990",https://www.flipkart.com/acer-swift-neo-oled-ai-pc-intel-core-ultra-5-115u-16-gb-1-tb-ssd-windows-11-home-un-35gsi-007-thin-light-laptop/p/itm9e55de1a60bc0?pid=COMHDF2C8MV4EURQ&lid=LSTCOMHDF2C8MV4EURQIF3X07&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_70&otracker=search&otracker1=search&fm=Search&iid=c9376ddd-4897-4ba6-a90c-70a73bd237cc.COMHDF2C8MV4EURQ.SEARCH&ppt=sp&ppn=sp&ssid=jj0u4ypmv40000001773084086446&qH=312f91285e048e09&ov_redirect=true
